cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time,mono_drive_rate,tower_section_fasten_time,tower_section_release_time,tower_section_attach_time,nacelle_fasten_time,nacelle_release_time,nacelle_attach_time,blade_fasten_time,blade_release_time,blade_attach_time,location
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2915.404617452888,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2918.404617452888,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2919.127682988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2919.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2920.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,2935.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,2937.130932988216,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2938.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,2939.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,2943.130932988216,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,2948.5475996548826,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,2988.5475996548826,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,2993.964266321549,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,2994.964266321549,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,2997.964266321549,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,2998.687331856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,2998.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,2999.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3014.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Delay,19.0,197916.66666666666,ACTION,3033.690581856877,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3035.690581856877,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3036.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3037.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Delay,14.0,145833.3333333333,ACTION,3051.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3055.690581856877,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3061.1072485235436,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,3104.350491766787,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3116.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3124.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3136.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3144.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3156.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3164.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3176.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3184.350491766787,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,3227.5937350100303,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3267.5937350100303,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3273.010401676697,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3274.010401676697,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3277.010401676697,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3277.7334672120246,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3277.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3278.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3293.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3295.736717212025,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3296.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3297.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3301.736717212025,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3307.1533838786913,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Delay,45.0,468750.0,ACTION,3352.1533838786913,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3392.1533838786913,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3397.570050545358,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3398.570050545358,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3401.570050545358,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3402.2931160806856,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3402.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3403.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3418.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3420.296366080686,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3421.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3422.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3426.296366080686,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3431.7130327473524,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3471.7130327473524,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3477.129699414019,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3478.129699414019,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3481.129699414019,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3481.8527649493467,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3481.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3482.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3497.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3499.856014949347,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3500.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3501.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3505.856014949347,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3511.2726816160134,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3551.2726816160134,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3556.68934828268,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3557.68934828268,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3560.68934828268,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3561.4124138180077,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3561.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3562.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3577.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3579.415663818008,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3580.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3581.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3585.415663818008,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3590.8323304846745,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Transit,43.24324324324324,450450.4504504504,ACTION,3634.075573727918,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3646.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3654.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3666.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3674.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Delay,29.0,302083.3333333333,ACTION,3703.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3715.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3723.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Monopile,12.0,125000.0,ACTION,3735.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Fasten Transition Piece,8.0,83333.33333333333,ACTION,3743.075573727918,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Transit,15.0,156250.0,ACTION,3758.075573727918,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Delay,3.0,31250.0,ACTION,3761.075573727918,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Transit,28.243243243243242,294200.4504504504,ACTION,3789.318816971161,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3829.318816971161,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Delay,5.0,52083.33333333333,ACTION,3834.318816971161,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3839.7354836378277,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3840.7354836378277,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3843.7354836378277,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3844.4585491731555,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3844.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3845.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3860.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3862.4617991731557,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3863.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3864.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Delay,2.0,20833.333333333332,ACTION,3866.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3870.4617991731557,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3875.878465839822,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3915.878465839822,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,3921.2951325064887,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,3922.2951325064887,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,3925.2951325064887,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,3926.0181980418165,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,3926.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3927.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,3942.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,3944.0214480418167,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,3945.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,3946.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,3950.0214480418167,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,3955.438114708483,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,3995.438114708483,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,4000.8547813751497,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,4001.8547813751497,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,4004.8547813751497,MonopileInstallation,,,,,,,,,,,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,4005.5778469104775,MonopileInstallation,22.5,150.0,4.0,MonopileInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
